cliente_id,nombre,edad,genero,ubicacion
0000005233,Cliente_5233,26,Masculino,Monterrey
0000005234,Cliente_5234,29,Otro,Cdmx
0000005235,Cliente_5235,31,Otro,Guadalajara
0000005236,Cliente_5236,40,Otro,Cdmx
0000005237,Cliente_5237,36,Femenino,Cdmx
0000005238,Cliente_5238,30,Femenino,Cdmx
0000005239,Cliente_5239,55,Otro,Guadalajara
0000005240,Cliente_5240,58,Femenino,Guadalajara
0000005241,Cliente_5241,31,Femenino,Monterrey
0000005242,Cliente_5242,58,Femenino,Monterrey
0000005243,Cliente_5243,47,Otro,Tijuana
0000005244,Cliente_5244,29,Masculino,Cdmx
0000005245,Cliente_5245,58,Masculino,Tijuana
0000005246,Cliente_5246,43,Otro,Cdmx
0000005247,Cliente_5247,53,Otro,Puebla
0000005249,Cliente_5249,53,Otro,Cdmx
0000005250,Cliente_5250,51,Otro,Guadalajara
0000005251,Cliente_5251,21,Masculino,Tijuana
0000005252,Cliente_5252,48,Otro,Guadalajara
0000005255,Cliente_5255,22,Masculino,Puebla
0000005256,Cliente_5256,35,Otro,Tijuana
0000005257,Cliente_5257,22,Masculino,Monterrey
0000005258,Cliente_5258,54,Masculino,Puebla
0000005259,Cliente_5259,24,Femenino,Puebla
0000005260,Cliente_5260,39,Otro,Cdmx
0000005261,Cliente_5261,47,Masculino,Puebla
0000005262,Cliente_5262,46,Masculino,Tijuana
0000005263,Cliente_5263,55,Otro,Monterrey
0000005264,Cliente_5264,53,Masculino,Puebla
0000005265,Cliente_5265,27,Masculino,Cdmx
0000005266,Cliente_5266,31,Masculino,Tijuana
0000005267,Cliente_5267,51,Otro,Puebla
0000005268,Cliente_5268,69,Masculino,Puebla
0000005269,Cliente_5269,19,Otro,Cdmx
0000005270,Cliente_5270,36,Masculino,Monterrey
0000005271,Cliente_5271,30,Otro,Guadalajara
0000005272,Cliente_5272,51,Masculino,Monterrey
0000005273,Cliente_5273,63,Otro,Puebla
0000005274,Cliente_5274,64,Femenino,Tijuana
0000005275,Cliente_5275,43,Femenino,Puebla
0000005277,Cliente_5277,56,Masculino,Tijuana
0000005278,Cliente_5278,38,Otro,Puebla
0000005279,Cliente_5279,20,Masculino,Cdmx
0000005280,Cliente_5280,33,Femenino,Guadalajara
0000005281,Cliente_5281,47,Masculino,Puebla
0000005282,Cliente_5282,25,Masculino,Monterrey
0000005283,Cliente_5283,37,Otro,Monterrey
0000005284,Cliente_5284,53,Otro,Monterrey
0000005285,Cliente_5285,55,Masculino,Guadalajara
0000005286,Cliente_5286,34,Otro,Tijuana
0000005287,Cliente_5287,36,Otro,Monterrey
0000005288,Cliente_5288,55,Otro,Guadalajara
0000005289,Cliente_5289,27,Otro,Monterrey
0000005290,Cliente_5290,44,Otro,Puebla
0000005291,Cliente_5291,66,Femenino,Tijuana
0000005292,Cliente_5292,42,Otro,Guadalajara
0000005293,Cliente_5293,28,Otro,Puebla
0000005294,Cliente_5294,27,Femenino,Puebla
0000005295,Cliente_5295,64,Femenino,Guadalajara
0000005296,Cliente_5296,61,Masculino,Monterrey
0000005297,Cliente_5297,53,Femenino,Puebla
0000005298,Cliente_5298,28,Masculino,Monterrey
0000005299,Cliente_5299,32,Femenino,Monterrey
0000005300,Cliente_5300,59,Femenino,Puebla
0000005301,Cliente_5301,51,Femenino,Puebla
0000005302,Cliente_5302,20,Otro,Monterrey
0000005303,Cliente_5303,59,Femenino,Cdmx
0000005304,Cliente_5304,56,Masculino,Cdmx
0000005305,Cliente_5305,61,Masculino,Guadalajara
0000005306,Cliente_5306,19,Masculino,Monterrey
0000005307,Cliente_5307,28,Femenino,Puebla
0000005308,Cliente_5308,27,Otro,Tijuana
0000005309,Cliente_5309,54,Otro,Monterrey
0000005310,Cliente_5310,69,Masculino,Puebla
0000005311,Cliente_5311,38,Otro,Monterrey
0000005312,Cliente_5312,22,Femenino,Puebla
0000005313,Cliente_5313,58,Femenino,Tijuana
0000005314,Cliente_5314,58,Femenino,Guadalajara
0000005315,Cliente_5315,53,Femenino,Tijuana
0000005316,Cliente_5316,51,Otro,Tijuana
0000005317,Cliente_5317,59,Masculino,Guadalajara
0000005318,Cliente_5318,43,Otro,Monterrey
0000005319,Cliente_5319,20,Femenino,Monterrey
0000005320,Cliente_5320,52,Femenino,Tijuana
0000005321,Cliente_5321,42,Otro,Tijuana
0000005322,Cliente_5322,61,Masculino,Cdmx
0000005323,Cliente_5323,43,Femenino,Cdmx
0000005324,Cliente_5324,50,Femenino,Puebla
0000005325,Cliente_5325,20,Masculino,Monterrey
0000005326,Cliente_5326,25,Otro,Monterrey
0000005327,Cliente_5327,68,Femenino,Puebla
0000005328,Cliente_5328,59,Otro,Puebla
0000005329,Cliente_5329,52,Otro,Cdmx
0000005330,Cliente_5330,18,Femenino,Tijuana
0000005331,Cliente_5331,21,Otro,Guadalajara
0000005332,Cliente_5332,45,Masculino,Puebla
0000005333,Cliente_5333,22,Masculino,Cdmx
0000005334,Cliente_5334,43,Masculino,Guadalajara
0000005335,Cliente_5335,61,Otro,Monterrey
0000005336,Cliente_5336,31,Femenino,Puebla
0000005337,Cliente_5337,44,Femenino,Monterrey
0000005338,Cliente_5338,44,Otro,Monterrey
0000005339,Cliente_5339,38,Femenino,Monterrey
0000005340,Cliente_5340,68,Femenino,Tijuana
0000005341,Cliente_5341,64,Otro,Puebla
0000005342,Cliente_5342,31,Femenino,Guadalajara
0000005343,Cliente_5343,53,Femenino,Tijuana
0000005344,Cliente_5344,63,Otro,Tijuana
0000005345,Cliente_5345,47,Otro,Puebla
0000005346,Cliente_5346,28,Masculino,Guadalajara
0000005347,Cliente_5347,29,Femenino,Puebla
0000005348,Cliente_5348,29,Otro,Monterrey
0000005349,Cliente_5349,39,Femenino,Tijuana
0000005350,Cliente_5350,48,Femenino,Guadalajara
0000005351,Cliente_5351,22,Femenino,Cdmx
0000005352,Cliente_5352,37,Masculino,Guadalajara
0000005353,Cliente_5353,31,Masculino,Puebla
0000005354,Cliente_5354,19,Femenino,Monterrey
0000005355,Cliente_5355,49,Otro,Guadalajara
0000005356,Cliente_5356,20,Femenino,Cdmx
0000005357,Cliente_5357,20,Otro,Monterrey
0000005358,Cliente_5358,43,Femenino,Monterrey
0000005359,Cliente_5359,41,Masculino,Guadalajara
0000005360,Cliente_5360,20,Otro,Tijuana
0000005361,Cliente_5361,51,Masculino,Puebla
0000005362,Cliente_5362,28,Masculino,Tijuana
0000005363,Cliente_5363,56,Masculino,Monterrey
0000005364,Cliente_5364,18,Masculino,Cdmx
0000005365,Cliente_5365,39,Femenino,Guadalajara
0000005366,Cliente_5366,68,Masculino,Cdmx
0000005367,Cliente_5367,51,Femenino,Cdmx
0000005368,Cliente_5368,31,Otro,Guadalajara
0000005369,Cliente_5369,52,Otro,Guadalajara
0000005370,Cliente_5370,68,Otro,Puebla
0000005371,Cliente_5371,18,Otro,Puebla
0000005372,Cliente_5372,33,Otro,Guadalajara
0000005373,Cliente_5373,23,Femenino,Monterrey
0000005374,Cliente_5374,25,Femenino,Guadalajara
0000005375,Cliente_5375,60,Otro,Tijuana
0000005376,Cliente_5376,34,Masculino,Guadalajara
0000005377,Cliente_5377,54,Otro,Guadalajara
0000005378,Cliente_5378,27,Masculino,Monterrey
0000005379,Cliente_5379,45,Otro,Puebla
0000005380,Cliente_5380,56,Otro,Monterrey
0000005381,Cliente_5381,57,Masculino,Monterrey
0000005382,Cliente_5382,58,Femenino,Cdmx
0000005383,Cliente_5383,19,Femenino,Cdmx
0000005384,Cliente_5384,19,Otro,Monterrey
0000005385,Cliente_5385,51,Otro,Monterrey
0000005386,Cliente_5386,63,Femenino,Monterrey
0000005387,Cliente_5387,19,Femenino,Cdmx
0000005388,Cliente_5388,62,Masculino,Tijuana
0000005389,Cliente_5389,40,Femenino,Puebla
0000005390,Cliente_5390,60,Masculino,Tijuana
0000005391,Cliente_5391,40,Masculino,Puebla
0000005392,Cliente_5392,62,Otro,Guadalajara
0000005393,Cliente_5393,47,Otro,Puebla
0000005394,Cliente_5394,58,Masculino,Tijuana
0000005395,Cliente_5395,66,Masculino,Cdmx
0000005396,Cliente_5396,41,Femenino,Cdmx
0000005397,Cliente_5397,37,Femenino,Guadalajara
0000005398,Cliente_5398,69,Otro,Monterrey
0000005399,Cliente_5399,36,Masculino,Tijuana
0000005400,Cliente_5400,33,Otro,Cdmx
0000005401,Cliente_5401,68,Otro,Tijuana
0000005402,Cliente_5402,25,Femenino,Cdmx
0000005403,Cliente_5403,59,Otro,Guadalajara
0000005404,Cliente_5404,57,Otro,Monterrey
0000005405,Cliente_5405,49,Otro,Cdmx
0000005406,Cliente_5406,65,Femenino,Puebla
0000005407,Cliente_5407,48,Masculino,Tijuana
0000005408,Cliente_5408,39,Femenino,Tijuana
0000005409,Cliente_5409,50,Otro,Cdmx
0000005410,Cliente_5410,44,Masculino,Monterrey
0000005411,Cliente_5411,60,Masculino,Puebla
0000005412,Cliente_5412,57,Otro,Guadalajara
0000005413,Cliente_5413,22,Masculino,Puebla
0000005414,Cliente_5414,38,Otro,Guadalajara
0000005415,Cliente_5415,33,Femenino,Monterrey
0000005416,Cliente_5416,53,Femenino,Puebla
0000005417,Cliente_5417,68,Masculino,Puebla
0000005418,Cliente_5418,21,Masculino,Puebla
0000005419,Cliente_5419,29,Otro,Cdmx
0000005420,Cliente_5420,45,Otro,Guadalajara
0000005421,Cliente_5421,18,Otro,Guadalajara
0000005422,Cliente_5422,61,Masculino,Cdmx
0000005423,Cliente_5423,29,Masculino,Guadalajara
0000005424,Cliente_5424,63,Masculino,Tijuana
0000005425,Cliente_5425,41,Otro,Tijuana
0000005426,Cliente_5426,40,Masculino,Guadalajara
0000005427,Cliente_5427,37,Otro,Tijuana
0000005428,Cliente_5428,45,Otro,Monterrey
0000005429,Cliente_5429,59,Masculino,Guadalajara
0000005430,Cliente_5430,32,Femenino,Puebla
0000005431,Cliente_5431,29,Femenino,Guadalajara
0000005433,Cliente_5433,46,Femenino,Guadalajara
0000005434,Cliente_5434,55,Masculino,Puebla
0000005435,Cliente_5435,67,Otro,Monterrey
0000005436,Cliente_5436,59,Otro,Tijuana
0000005437,Cliente_5437,27,Femenino,Puebla
0000005438,Cliente_5438,38,Masculino,Cdmx
0000005439,Cliente_5439,68,Femenino,Tijuana
0000005440,Cliente_5440,64,Otro,Guadalajara
0000005442,Cliente_5442,19,Masculino,Tijuana
0000005443,Cliente_5443,31,Masculino,Cdmx
0000005444,Cliente_5444,27,Femenino,Tijuana
0000005445,Cliente_5445,22,Femenino,Guadalajara
0000005446,Cliente_5446,36,Otro,Guadalajara
0000005447,Cliente_5447,38,Masculino,Guadalajara
0000005448,Cliente_5448,26,Femenino,Tijuana
0000005449,Cliente_5449,39,Masculino,Guadalajara
0000005450,Cliente_5450,30,Otro,Tijuana
0000005451,Cliente_5451,54,Femenino,Cdmx
0000005452,Cliente_5452,43,Masculino,Cdmx
0000005453,Cliente_5453,29,Masculino,Tijuana
0000001712,Cliente_5454,18,Otro,Guadalajara
0000005455,Cliente_5455,31,Femenino,Tijuana
0000005456,Cliente_5456,51,Otro,Monterrey
0000005457,Cliente_5457,52,Masculino,Monterrey
0000005458,Cliente_5458,63,Otro,Puebla
0000005459,Cliente_5459,27,Masculino,Monterrey
0000005460,Cliente_5460,34,Otro,Monterrey
0000005461,Cliente_5461,50,Otro,Monterrey
0000005462,Cliente_5462,35,Otro,Tijuana
0000005463,Cliente_5463,67,Otro,Monterrey
0000005464,Cliente_5464,19,Masculino,Puebla
0000005465,Cliente_5465,67,Femenino,Cdmx
0000005466,Cliente_5466,49,Femenino,Tijuana
0000005467,Cliente_5467,34,Femenino,Tijuana
0000005468,Cliente_5468,43,Femenino,Tijuana
0000005469,Cliente_5469,60,Femenino,Puebla
0000005470,Cliente_5470,41,Femenino,Monterrey
0000005471,Cliente_5471,49,Otro,Guadalajara
0000005472,Cliente_5472,18,Femenino,Cdmx
0000005473,Cliente_5473,64,Femenino,Monterrey
0000005474,Cliente_5474,23,Femenino,Guadalajara
0000005475,Cliente_5475,38,Otro,Tijuana
0000005476,Cliente_5476,36,Masculino,Monterrey
0000005477,Cliente_5477,41,Otro,Monterrey
0000005478,Cliente_5478,67,Masculino,Guadalajara
0000005479,Cliente_5479,18,Masculino,Guadalajara
0000005480,Cliente_5480,35,Femenino,Monterrey
0000005481,Cliente_5481,58,Otro,Monterrey
0000005482,Cliente_5482,28,Femenino,Guadalajara
0000005483,Cliente_5483,53,Otro,Tijuana
0000005484,Cliente_5484,30,Femenino,Cdmx
0000005485,Cliente_5485,37,Masculino,Monterrey
0000005486,Cliente_5486,52,Masculino,Monterrey
0000005487,Cliente_5487,45,Femenino,Guadalajara
0000005488,Cliente_5488,59,Otro,Tijuana
0000005489,Cliente_5489,53,Femenino,Cdmx
0000005490,Cliente_5490,54,Femenino,Monterrey
0000005491,Cliente_5491,32,Masculino,Guadalajara
0000005492,Cliente_5492,32,Otro,Monterrey
0000005493,Cliente_5493,63,Masculino,Tijuana
0000005494,Cliente_5494,61,Masculino,Tijuana
0000005495,Cliente_5495,63,Otro,Tijuana
0000005496,Cliente_5496,44,Otro,Monterrey
0000005497,Cliente_5497,31,Otro,Puebla
0000005498,Cliente_5498,58,Otro,Guadalajara
0000005499,Cliente_5499,41,Otro,Monterrey
0000005500,Cliente_5500,21,Femenino,Cdmx
0000005501,Cliente_5501,61,Masculino,Guadalajara
0000005502,Cliente_5502,45,Otro,Puebla
0000005503,Cliente_5503,27,Otro,Guadalajara
0000005504,Cliente_5504,55,Femenino,Monterrey
0000005505,Cliente_5505,65,Masculino,Cdmx
0000005506,Cliente_5506,46,Masculino,Monterrey
0000005507,Cliente_5507,41,Masculino,Cdmx
0000005508,Cliente_5508,63,Masculino,Tijuana
0000005509,Cliente_5509,18,Otro,Tijuana
0000005510,Cliente_5510,45,Femenino,Puebla
0000005511,Cliente_5511,63,Otro,Puebla
0000005512,Cliente_5512,35,Femenino,Guadalajara
0000005513,Cliente_5513,21,Masculino,Guadalajara
0000005514,Cliente_5514,55,Masculino,Tijuana
0000005515,Cliente_5515,20,Otro,Puebla
0000005516,Cliente_5516,58,Femenino,Guadalajara
0000005517,Cliente_5517,50,Otro,Puebla
0000005518,Cliente_5518,46,Masculino,Puebla
0000005519,Cliente_5519,47,Otro,Guadalajara
0000005520,Cliente_5520,31,Masculino,Tijuana
0000005521,Cliente_5521,33,Otro,Guadalajara
0000005522,Cliente_5522,37,Otro,Cdmx
0000005523,Cliente_5523,54,Otro,Monterrey
0000005524,Cliente_5524,40,Otro,Guadalajara
0000005525,Cliente_5525,61,Femenino,Guadalajara
0000005526,Cliente_5526,30,Masculino,Tijuana
0000005527,Cliente_5527,46,Femenino,Cdmx
0000005528,Cliente_5528,19,Femenino,Puebla
0000005529,Cliente_5529,66,Otro,Monterrey
0000005530,Cliente_5530,39,Femenino,Cdmx
0000005531,Cliente_5531,44,Otro,Guadalajara
0000005532,Cliente_5532,57,Otro,Guadalajara
0000005533,Cliente_5533,33,Masculino,Guadalajara
0000005534,Cliente_5534,62,Otro,Puebla
0000005535,Cliente_5535,47,Masculino,Monterrey
0000005536,Cliente_5536,21,Femenino,Tijuana
0000005537,Cliente_5537,30,Otro,Guadalajara
0000005538,Cliente_5538,27,Masculino,Puebla
0000005539,Cliente_5539,55,Masculino,Puebla
0000005540,Cliente_5540,39,Masculino,Monterrey
0000005541,Cliente_5541,39,Masculino,Cdmx
0000005542,Cliente_5542,57,Otro,Tijuana
0000005543,Cliente_5543,26,Femenino,Monterrey
0000001723,Cliente_5544,47,Otro,Tijuana
0000005545,Cliente_5545,65,Otro,Cdmx
0000005546,Cliente_5546,69,Femenino,Puebla
0000005547,Cliente_5547,60,Masculino,Guadalajara
0000005548,Cliente_5548,68,Femenino,Guadalajara
0000005549,Cliente_5549,29,Femenino,Monterrey
0000005550,Cliente_5550,53,Otro,Puebla
0000005551,Cliente_5551,46,Masculino,Guadalajara
0000005552,Cliente_5552,57,Otro,Cdmx
0000005553,Cliente_5553,40,Masculino,Puebla
0000005554,Cliente_5554,29,Masculino,Tijuana
0000005555,Cliente_5555,33,Masculino,Monterrey
0000005556,Cliente_5556,35,Femenino,Cdmx
0000005557,Cliente_5557,29,Otro,Monterrey
0000005558,Cliente_5558,62,Masculino,Cdmx
0000005559,Cliente_5559,45,Masculino,Guadalajara
0000005560,Cliente_5560,61,Otro,Guadalajara
0000005561,Cliente_5561,28,Femenino,Monterrey
0000005562,Cliente_5562,60,Masculino,Tijuana
0000005563,Cliente_5563,68,Femenino,Tijuana
0000005564,Cliente_5564,42,Masculino,Tijuana
0000005565,Cliente_5565,21,Otro,Cdmx
0000005566,Cliente_5566,58,Femenino,Puebla
0000005568,Cliente_5568,32,Femenino,Cdmx
0000005569,Cliente_5569,52,Otro,Tijuana
0000005570,Cliente_5570,32,Otro,Guadalajara
0000005571,Cliente_5571,55,Otro,Tijuana
0000005572,Cliente_5572,49,Femenino,Guadalajara
0000005573,Cliente_5573,19,Otro,Puebla
0000005574,Cliente_5574,34,Masculino,Tijuana
0000005575,Cliente_5575,49,Femenino,Cdmx
0000005576,Cliente_5576,62,Masculino,Tijuana
0000005577,Cliente_5577,58,Femenino,Guadalajara
0000005578,Cliente_5578,19,Femenino,Puebla
0000005579,Cliente_5579,23,Femenino,Tijuana
0000005580,Cliente_5580,50,Otro,Puebla
0000005581,Cliente_5581,43,Otro,Puebla
0000005582,Cliente_5582,68,Femenino,Cdmx
0000005583,Cliente_5583,61,Otro,Cdmx
0000005584,Cliente_5584,65,Masculino,Guadalajara
0000005585,Cliente_5585,51,Masculino,Guadalajara
0000005586,Cliente_5586,30,Otro,Puebla
0000005587,Cliente_5587,26,Masculino,Guadalajara
0000005588,Cliente_5588,26,Masculino,Monterrey
0000005589,Cliente_5589,61,Femenino,Monterrey
0000005591,Cliente_5591,18,Masculino,Guadalajara
0000005592,Cliente_5592,54,Otro,Puebla
0000005593,Cliente_5593,69,Femenino,Puebla
0000005594,Cliente_5594,42,Otro,Cdmx
0000005595,Cliente_5595,42,Otro,Tijuana
0000005596,Cliente_5596,30,Masculino,Cdmx
0000005597,Cliente_5597,60,Femenino,Cdmx
0000005598,Cliente_5598,29,Otro,Monterrey
0000005599,Cliente_5599,41,Otro,Guadalajara
0000005600,Cliente_5600,60,Masculino,Cdmx
0000005601,Cliente_5601,69,Masculino,Guadalajara
0000005602,Cliente_5602,62,Masculino,Cdmx
0000005603,Cliente_5603,45,Femenino,Cdmx
0000005604,Cliente_5604,51,Otro,Cdmx
0000005605,Cliente_5605,55,Femenino,Tijuana
0000005606,Cliente_5606,31,Otro,Puebla
0000005607,Cliente_5607,41,Masculino,Cdmx
0000005608,Cliente_5608,44,Femenino,Tijuana
0000005609,Cliente_5609,63,Femenino,Guadalajara
0000005610,Cliente_5610,66,Masculino,Guadalajara
0000005611,Cliente_5611,67,Masculino,Cdmx
0000005612,Cliente_5612,65,Masculino,Monterrey
0000005613,Cliente_5613,46,Masculino,Tijuana
0000005614,Cliente_5614,20,Otro,Puebla
0000005615,Cliente_5615,54,Femenino,Puebla
0000005616,Cliente_5616,45,Masculino,Tijuana
0000005617,Cliente_5617,32,Otro,Monterrey
0000005619,Cliente_5619,30,Otro,Puebla
0000005620,Cliente_5620,44,Femenino,Guadalajara
0000005621,Cliente_5621,51,Masculino,Puebla
0000005622,Cliente_5622,67,Masculino,Tijuana
0000005623,Cliente_5623,36,Otro,Cdmx
0000005624,Cliente_5624,52,Masculino,Guadalajara
0000005625,Cliente_5625,36,Otro,Monterrey
0000005626,Cliente_5626,62,Femenino,Cdmx
0000005627,Cliente_5627,46,Femenino,Cdmx
0000005628,Cliente_5628,33,Otro,Puebla
0000005629,Cliente_5629,19,Femenino,Tijuana
0000005630,Cliente_5630,45,Otro,Guadalajara
0000005631,Cliente_5631,63,Masculino,Cdmx
0000005632,Cliente_5632,49,Masculino,Puebla
0000005633,Cliente_5633,59,Masculino,Tijuana
0000005634,Cliente_5634,42,Femenino,Cdmx
0000005635,Cliente_5635,32,Femenino,Puebla
0000005636,Cliente_5636,42,Femenino,Tijuana
0000005637,Cliente_5637,49,Otro,Puebla
0000005638,Cliente_5638,47,Otro,Guadalajara
0000005640,Cliente_5640,62,Femenino,Tijuana
0000005641,Cliente_5641,37,Masculino,Cdmx
0000005642,Cliente_5642,54,Femenino,Puebla
0000005643,Cliente_5643,49,Femenino,Monterrey
0000005644,Cliente_5644,62,Femenino,Guadalajara
0000005645,Cliente_5645,24,Masculino,Puebla
0000005646,Cliente_5646,52,Masculino,Cdmx
0000005647,Cliente_5647,20,Otro,Puebla
0000005648,Cliente_5648,64,Masculino,Tijuana
0000005649,Cliente_5649,45,Femenino,Tijuana
0000005650,Cliente_5650,41,Otro,Monterrey
0000005651,Cliente_5651,25,Masculino,Monterrey
0000005652,Cliente_5652,22,Femenino,Puebla
0000005653,Cliente_5653,23,Masculino,Puebla
0000005654,Cliente_5654,36,Otro,Puebla
0000005655,Cliente_5655,66,Femenino,Cdmx
0000005656,Cliente_5656,69,Otro,Puebla
0000005657,Cliente_5657,43,Otro,Monterrey
0000005658,Cliente_5658,23,Otro,Puebla
0000005659,Cliente_5659,55,Otro,Guadalajara
0000005660,Cliente_5660,53,Otro,Cdmx
0000005661,Cliente_5661,69,Otro,Guadalajara
0000005662,Cliente_5662,53,Femenino,Tijuana
0000005663,Cliente_5663,44,Otro,Guadalajara
0000005664,Cliente_5664,40,Otro,Monterrey
0000005665,Cliente_5665,24,Femenino,Cdmx
0000005666,Cliente_5666,42,Otro,Tijuana
0000005667,Cliente_5667,27,Otro,Tijuana
0000005668,Cliente_5668,25,Otro,Tijuana
0000005669,Cliente_5669,69,Otro,Guadalajara
0000005670,Cliente_5670,34,Masculino,Monterrey
0000005671,Cliente_5671,24,Masculino,Monterrey
0000005672,Cliente_5672,20,Masculino,Tijuana
0000005673,Cliente_5673,60,Masculino,Monterrey
0000005674,Cliente_5674,29,Otro,Cdmx
0000005675,Cliente_5675,28,Otro,Monterrey
0000005676,Cliente_5676,63,Otro,Tijuana
0000005677,Cliente_5677,60,Masculino,Tijuana
0000005678,Cliente_5678,68,Masculino,Monterrey
0000005679,Cliente_5679,56,Otro,Cdmx
0000005680,Cliente_5680,34,Femenino,Cdmx
0000005681,Cliente_5681,47,Masculino,Puebla
0000005682,Cliente_5682,41,Otro,Guadalajara
0000005683,Cliente_5683,55,Masculino,Monterrey
0000005684,Cliente_5684,69,Masculino,Tijuana
0000005685,Cliente_5685,51,Femenino,Monterrey
0000005686,Cliente_5686,21,Masculino,Tijuana
0000005687,Cliente_5687,60,Otro,Guadalajara
0000005688,Cliente_5688,29,Femenino,Monterrey
0000005689,Cliente_5689,67,Masculino,Guadalajara
0000005690,Cliente_5690,35,Otro,Cdmx
0000005691,Cliente_5691,63,Masculino,Monterrey
0000005692,Cliente_5692,58,Femenino,Guadalajara
0000005693,Cliente_5693,37,Otro,Guadalajara
0000005694,Cliente_5694,54,Femenino,Monterrey
0000005695,Cliente_5695,44,Otro,Cdmx
0000005696,Cliente_5696,58,Femenino,Cdmx
0000005697,Cliente_5697,68,Masculino,Tijuana
0000005698,Cliente_5698,60,Femenino,Monterrey
0000005699,Cliente_5699,63,Otro,Cdmx
0000005700,Cliente_5700,56,Otro,Monterrey
0000001739,Cliente_5701,32,Femenino,Puebla
0000005702,Cliente_5702,19,Otro,Monterrey
0000005703,Cliente_5703,54,Femenino,Guadalajara
0000005704,Cliente_5704,22,Femenino,Puebla
0000001805,Cliente_5705,51,Otro,Monterrey
0000005706,Cliente_5706,69,Otro,Guadalajara
0000005707,Cliente_5707,29,Masculino,Cdmx
0000005708,Cliente_5708,59,Masculino,Cdmx
0000005709,Cliente_5709,28,Masculino,Puebla
0000005710,Cliente_5710,39,Masculino,Puebla
0000005711,Cliente_5711,43,Femenino,Monterrey
0000005712,Cliente_5712,46,Masculino,Tijuana
0000005713,Cliente_5713,28,Femenino,Monterrey
0000005714,Cliente_5714,53,Masculino,Tijuana
0000005715,Cliente_5715,27,Femenino,Guadalajara
